cooked_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
6650,397,321,49,0,0,9,0,138,0,0
6651,397,279,19,0,0,7,0,108,0,0
6652,397,285,42,0,0,9,0,129,0,0
6653,397,243,39,0,0,7,0,99,0,0
6654,397,256,37,0,0,9,0,146,0,0
6655,397,7,116,0,0,34,0,128,0,0
6656,397,8,1,0,0,0,0,1,0,0
6657,397,8,1,0,0,0,0,1,0,0
6658,397,154,12,0,0,9,0,111,0,0
6659,397,127,10,0,0,7,0,91,0,0
6660,30,10,2,0,0,0,0,5,0,0
6661,340,293,40,0,0,10,0,136,0,0
6662,340,265,38,0,0,9,0,128,0,0
6663,340,288,40,0,0,10,0,124,0,0
6664,340,260,38,0,0,9,0,104,0,0
6665,355,279,35,0,0,12,0,120,0,0
6666,340,251,33,0,0,10,0,100,0,0
6667,355,239,28,0,0,10,0,121,0,0
6668,340,225,27,0,0,10,0,111,0,0
6669,340,269,38,0,0,9,0,116,0,0
6670,340,255,37,0,0,9,0,106,0,0
6671,340,295,47,0,0,9,0,114,0,0
6672,340,285,46,0,0,8,0,104,0,0
6673,340,303,103,0,0,13,0,156,0,0
6674,340,275,101,0,0,11,0,136,0,0
6675,340,244,25,0,0,12,0,150,0,0
6676,340,230,24,0,0,11,0,140,0,0
6677,340,252,26,0,0,13,0,133,0,0
6678,340,238,25,0,0,12,0,123,0,0
6679,355,321,52,0,0,9,0,142,0,0
6680,414,238,39,0,0,7,0,89,0,0
6681,16,317,51,0,0,9,0,124,0,0
6682,355,285,36,0,0,12,0,193,0,0
6683,397,400,72,0,0,9,0,85,0,0
6684,340,326,39,0,0,15,0,154,0,0
6685,340,339,62,0,0,7,0,93,0,0
6686,340,382,74,0,0,7,0,119,0,0
6687,340,372,71,0,0,6,0,114,0,0
6688,340,372,72,0,0,6,0,88,0,0
6689,340,179,42,0,0,0,0,5,0,0
6690,414,235,43,0,0,5,0,65,0,0
6691,414,235,43,0,0,5,0,65,0,0
6692,414,392,125,0,0,14,0,231,0,0
6693,414,392,62,0,0,16,0,325,0,0
6694,414,338,63,0,0,7,0,78,0,0
6695,414,405,55,0,0,17,0,355,0,0
6696,414,214,38,0,0,4,0,107,0,0
6697,414,213,38,0,0,4,0,107,0,0
6698,414,162,52,0,0,0,0,6,0,0
6699,414,185,47,0,0,0,0,13,0,0
6700,414,217,52,0,0,0,0,27,0,0
6701,397,287,36,0,0,13,0,124,0,0
6702,414,165,49,0,0,0,0,0,0,0
6703,397,156,39,0,0,0,0,5,0,0
6704,397,112,25,0,0,1,0,5,0,0
6705,340,46,11,0,0,0,0,1,0,0
6706,340,25,5,0,0,0,0,3,0,0
6707,340,42,10,0,0,0,0,1,0,0
6708,340,90,21,0,0,0,0,3,0,0
6709,340,60,16,0,0,0,0,10,0,0
6710,340,60,16,0,0,0,0,10,0,0
6711,340,64,16,0,0,0,0,42,0,0
6712,340,64,16,0,0,0,0,44,0,0
6713,340,71,17,0,0,0,0,20,0,0
6714,340,79,19,0,0,0,0,5,0,0
6715,340,69,17,0,0,0,0,78,0,0
6716,340,75,18,0,0,0,0,54,0,0
6717,340,230,57,0,0,0,0,14,0,0
6718,340,260,60,0,0,2,0,46,0,0
6719,340,247,60,0,0,1,0,18,0,0
6720,340,227,52,0,0,2,0,64,0,0
6721,397,182,25,0,0,0,0,1,0,0
6722,397,165,46,0,0,0,0,13,0,0
6723,397,193,50,0,0,0,0,1,0,0
6724,50,235,22,2,2,15,0,82,0,0
6725,50,201,20,12,2,12,0,66,0,0
6726,30,151,14,5,2,10,0,148,0,0
6727,50,127,14,6,1,7,0,53,0,0
6728,100,298,35,27,4,15,0,52,0,0
6729,100,270,35,31,5,13,0,74,0,0
6730,90,236,33,30,4,13,0,116,0,0
6731,90,249,36,33,4,10,0,57,0,0
6732,85,272,27,20,3,17,0,67,0,0
6733,85,274,20,18,4,20,0,261,0,0
6734,85,233,21,20,5,14,0,116,0,0
6735,90,235,133,23,2,11,0,53,0,0
6736,70,258,28,12,2,17,0,105,0,0
6737,130,356,30,29,6,23,0,164,0,0
6738,130,334,29,27,6,23,0,160,0,0
6739,110,334,31,26,4,21,0,176,0,0
6740,95,334,41,0,0,17,0,207,0,0
6741,110,266,0,27,5,15,0,83,0,0
6742,95,220,23,23,5,13,0,64,0,0
6743,110,254,29,25,5,13,0,103,0,0
6744,105,236,27,10,3,14,0,73,0,0
6745,105,234,26,10,3,14,0,69,0,0
6746,100,225,24,7,3,15,0,70,0,0
6747,90,514,58,19,11,26,0,431,0,0
6748,90,444,57,15,6,21,0,415,0,0
6749,283,283,29,3,14,13,0,483,0,0
6750,20,104,13,5,1,5,0,26,0,0
6751,20,81,9,0,1,4,0,7,0,0
6752,20,100,13,6,2,4,0,22,0,0
6753,35,160,12,0,0,8,0,150,0,0
6754,35,185,19,11,2,11,0,180,0,0
6755,35,158,19,14,3,10,0,150,0,0
6756,90,392,57,24,5,16,0,310,0,0
6757,80,313,37,7,5,11,0,112,0,0
6758,20,76,3,0,0,5,0,23,0,0
6759,110,114,44,44,8,23,0,150,0,0
6760,110,410,46,23,8,3,0,525,0,0
6761,120,313,33,6,7,31,0,610,0,0
6762,120,317,34,5,7,17,0,670,0,0
6763,110,281,64,6,10,1.2,0,556,0,0
6764,110,284,66,6,10,1.1,0,674,0,0
6765,110,356,62,8,11,5.1,0,189,0,0
6766,110,276,65,5,11,1.1,0,508,0,0
6767,100,250,42,0,0,6,0,310,0,0
6768,200,356,46,0,0,16,0,260,0,0
6769,190,776,47,10,16,4,0,1420,0,0
6770,190,790,42,24,16,20,0,1426,0,0
6771,140,437,39,4,73,17,0,835,0,0
6772,155,412,46,5,20,13,0,769,0,0
6773,135,414,57,5,18,13,0,18,0,0
6774,160,342,47,0,0,6,0,731,0,0
6775,145,319,41,0,0,11,0,623,0,0
6776,145,376,39,2,17,17,0,737,0,0
6777,145,370,47,1,12,18,0,706,0,0
6778,180,574,67,15,21,25,0,880,0,0
6779,100,252,29,0,0,11,0,581,0,0
6780,60,251,46,0,0,4.1,0,259,0,0
6781,100,195.16,43.73,0,3.92,0.51,0,240.57,0.19,0
6782,100,219.01,42.83,1.98,4.65,3.23,0,259.75,0.62,0
6783,100,228.48,49.48,0.29,3.74,1.73,0,275.08,0.3,0
6784,100,218.16,42.27,2.98,6.78,2.44,0,187.83,0.28,0
6785,100,229.5,50.4,0.11,3.71,1.45,0,210.9,0.12,0
6786,100,192.12,34.87,0.25,7.72,2.42,0,192.27,0.24,0
6787,100,219.87,45.24,13.24,4.21,2.45,0,221.18,0.27,0
6788,100,242.26,50.07,6.35,5.64,2.16,0,296.82,0.24,0
6789,100,200.1,44.15,3.19,3.17,1.2,0,283.95,0.15,0
6790,200,140.18,30.02,1.71,4.32,0.31,0,6.75,0.05,0
6791,200,277.31,64.94,32.64,3.34,0.47,0,19.46,0.1,0.01
6792,200,370.54,68.39,4.72,13.36,4.84,0,179.23,0.57,0
6793,100,239.92,38.58,0.61,6.28,6.72,0,202.87,0.99,0
6794,100,224.23,48.13,0.04,3.77,1.85,0,195.21,0.11,0
6795,100,294.75,62.93,25.95,5.06,2.53,0,140.24,0.13,0
6796,200,245.31,1.32,0,37.4,10.04,168.65,630.39,1.63,0.19
6797,300,740.27,10.56,13.13,68.9,46.94,317.02,1628.76,10.2,0.38
6798,200,275.69,1.2,0,43.07,10.95,175.91,594.47,2.62,0.09
6799,200,551.8,0.4,0.45,47.65,39.95,112.67,1210,10.18,0.27
6800,200,679.62,7.57,0,46.75,51.37,106.18,252.52,13.9,0.66
6801,150,291.73,0.14,0.37,28.02,19.9,198.1,1377.2,5.03,0.09
6802,200,604.84,4.27,0,49.36,43.37,90.51,516.7,8.57,5.85
6803,170,416.63,17.59,2.82,30.34,24.99,130.26,708.18,7.07,0.22
6804,340,872.3,26.52,0,89.1,45.54,405.21,2553.09,12.75,0.18
6805,220,431.43,21.34,0.68,39.92,20.71,180.07,1820.1,5.68,0.14
6806,300,881.09,10.43,14.43,84.72,55.61,215.21,2211.65,20.42,0.26
6807,170,339.25,2.64,0.1,49.41,14.56,95.46,995.79,4.09,0.08
6808,200,449.57,8.1,9.26,29.71,33.15,85.66,625.15,9.02,0.2
6809,200,388,0.28,0,60.44,16.13,168.35,268.07,7.7,0.69
6810,160,484.35,5.23,2.73,28.09,39.01,57.11,1526,14.42,0.26
6811,70,262,17.55,11.14,24.06,10.62,328.83,1035.38,2.1,0.08
6812,80,41.71,3.82,0.09,4.13,1.1,0,393.24,0.33,0.01
6813,200,805.66,25.25,11.45,28.42,65.66,71.04,1020.67,26.2,0.58
6814,200,933.52,0.69,0,45.11,83.37,79.44,1152.79,24.83,0.68
6815,200,355.16,2.89,0.43,42.83,19.14,158.76,434.32,4.03,0.14
6816,80,66.92,9.33,3.63,3.43,1.77,0,370.78,0.22,0.01
6817,180,260.76,5.07,0.06,42.13,7.99,421.16,593.55,1.34,0.09
6818,300,722.95,4.76,0.78,77.73,43.66,233.25,1204.66,16.87,1.81
6819,150,275.96,7.07,1.67,22.33,17.59,294.17,1971.87,6.17,0.47
6820,200,339.22,8.51,6.48,32.82,19.32,100.04,835.81,6.51,0.39
6821,200,366.42,0.25,0,69.63,9.65,160.49,205.42,0.44,0
6822,200,586.08,9.77,0,48.12,39.39,264.65,1416.66,9.64,0.17
6823,250,361.52,22.62,15.73,16.87,22.62,77.82,1168.55,5.09,0.13
6824,100,258.89,6.18,0.44,19.82,17.21,131.89,321.94,4.68,0.34
6825,180,318.2,0.79,0,34.8,19.54,165.22,2456.07,5.55,0.21
6826,5,23.5,1.45,0.01,1.02,1.51,0,200.55,0.15,0.01
6827,70,238.58,37.42,23.15,21.67,0.25,95.5,1473.69,0.34,0.01
6828,180,346.8,2.52,0,47.81,16.16,209.69,825.88,4.97,0.15
6829,340,707.64,51.71,0.39,56.23,30.65,181.17,906.15,8.82,0.19
6830,180,234.13,18.79,6.48,31.38,3.72,45.52,817.83,0.16,0
6831,80,79.6,14.51,1.12,3.47,0.85,0,348.04,0.52,0.03
6832,200,347.37,14.38,0.11,24.2,21.45,93.46,395.28,6.59,0.25
6833,170,577.05,2.61,3.26,26.02,51.39,53.61,1506.75,9.21,0.36
6834,670,363.24,2.68,0.77,57,13.83,210.78,1330.59,5.27,0.39
6835,400,98.19,14.78,3.09,4.34,2.41,0,1429.93,0.2,0
6836,400,82.47,14.67,3.41,3.59,1.05,0,859.81,0.12,0
6837,600,145.15,0.66,0,20.57,6.69,54.25,744.08,2.44,0.28
6838,500,123.09,14.63,0.72,12.04,1.82,43.89,1253.34,0.45,0.01
6839,400,38.84,2.71,3.31,3.49,1.56,1.92,1304.1,0.21,0
6840,400,48.33,4.61,1.97,3.27,1.86,2.41,919.38,0.37,0
6841,400,90.78,10.52,0.13,5.36,3.03,19.11,832.47,0.77,0
6842,500,135.9,4.23,0,22.51,3.22,65.33,96.89,3.54,0.1
6843,400,86.47,8.81,1.18,6.85,2.65,0,943.35,0.35,0
6844,400,52.37,2.74,0,3.73,2.94,124.44,984.54,1.06,0
6845,700,142.98,9.88,4,19.17,2.97,66.83,1168.18,1.06,0.01
6846,650,330.4,13.01,1.93,48.8,9.24,234.12,1105.06,1.95,0.02
6847,400,44.84,2.24,0.05,4.93,1.8,14.37,927.64,0.65,0.02
6848,500,198.17,4.1,0,41.76,1.63,91.69,751.98,0.64,0.05
6849,400,66.87,5.61,0,9.66,0.64,45.82,895.7,0.09,0
6850,400,87.38,14.26,1.12,3.99,1.59,0,953.71,0.13,0
6851,400,61.11,8.11,0,5.22,0.86,3.64,779.28,0.11,0
6852,400,46.36,3.49,1.08,2.58,2.45,0,670.7,0.19,0
6853,350,128.81,26.28,15.7,0.66,2.34,0,518.61,0.03,0
6854,400,96.16,9.1,2.43,6.25,3.86,0,1219.4,0.28,0
6855,350,21.8,2.98,2.42,1.31,0.52,0,1144.4,0.03,0
6856,400,79.08,10.33,0,5.85,1.6,12.29,890.79,0.25,0
6857,400,111.03,3.36,0.46,15.56,3.93,86.44,929.98,0.66,0
6858,800,206.01,8.46,5.07,25.55,7.77,75.6,2764.62,1.66,0.02
6859,400,220.99,11.24,0,22.25,9.67,76.48,298.77,3.75,0.31
6860,900,911.39,34.57,4.03,96.09,43.19,433.68,736.67,11.64,0.28
6861,400,63.22,7.31,0,4.35,1.84,45.23,20.5,0.13,0
6862,500,163.1,10,0.3,25.84,2.19,163.64,1340.99,0.43,0
6863,600,173.84,7.39,0,23.18,5.73,174.29,1874.43,0.79,0.02
6864,500,118.37,1.8,0,21.3,2.88,34.85,109.78,1.15,0.09
6865,400,61.53,4.38,0,5.3,2.54,15.57,662,0.34,0.02
6866,400,52.03,3.28,2.08,7.42,1.03,16.96,782.02,0.15,0
6867,400,62.29,4.57,0,7.34,1.63,22.3,990.69,0.37,0.02
6868,600,509.46,89.71,1.58,14.1,10.47,58,1981.58,3,0.06
6869,350,102.39,3.29,0,6.23,7.14,119.17,354.96,1.28,0.01
6870,400,37.98,3.91,0.44,4.07,0.67,2.56,495.32,0.12,0
6871,400,60.64,6.08,2.92,4.88,1.87,0.83,970.74,0.24,0
6872,400,81.83,6.34,0.44,9.1,2.23,40.86,944.34,0.33,0
6873,400,122.91,5.62,1.97,13.35,5.23,0,1806.32,0.6,0
6874,350,106.95,13.41,0.25,5.2,3.61,8.57,790.85,0.26,0.01
6875,400,36.23,3.41,0.22,2,1.62,0,778.53,0.06,0
6876,350,38.17,2.67,3.11,1.47,2.4,0,989.64,0.21,0
6877,500,91.91,3.63,1.2,11.1,3.67,159.39,1286.69,0.41,0
6878,350,88.55,9.11,1.17,8.29,2.1,5.98,786.04,0.5,0
6879,400,78.61,3.29,2.5,11.08,2.35,28.42,1163.09,0.5,0
6880,440,130.33,6.54,3.33,16.21,4.37,47.8,884.24,0.75,0.01
6881,200,20.6,0.45,0.51,1.42,1.46,0,487.54,0.07,0
6882,350,81.91,15.9,0,2.33,1,14.95,442.44,0.05,0
6883,400,62.72,0.99,0.71,6.67,3.57,16.03,1188.5,0.2,0.01
6884,400,24.66,2.44,0.65,2.95,0.35,2.93,874.4,0.12,0
6885,400,123.17,10.46,2.11,10.31,4.45,0,1461.21,0.4,0
6886,400,62.09,10.42,1.07,4.01,0.49,4.49,759.86,0.14,0
6887,400,111.58,10.73,1.79,8.38,3.9,45.5,1534.58,0.5,0.01
6888,350,23.1,1.88,0.25,1.41,1.11,0,569.77,0.08,0
6889,350,87.05,3,0.83,2.76,7.11,8.04,816.38,0.05,0
6890,40,16.53,1.88,0.47,1.03,0.54,0.02,175.22,0.03,0
6891,50,35.27,5.76,2.2,1.5,0.69,1.95,302.71,0.07,0
6892,50,16.4,2.12,1.27,0.78,0.53,1.53,403.75,0.02,0
6893,50,31.15,4.46,2.02,1.41,0.86,0,462.03,0.04,0
6894,100,9.82,1.15,0.34,0.46,0.38,0,377.45,0.02,0
6895,400,19.78,3,1.4,1.25,0.31,0,949.46,0.05,0
6896,200,27.21,4.55,2.9,0.58,0.74,0,823.74,0.02,0
6897,40,10.66,1.27,0.95,0.68,0.31,0.4,123.03,0.02,0
6898,90,16.56,2.06,0.7,0.92,0.51,0,402.65,0.02,0
6899,90,27.21,3.36,1.52,1.97,0.65,5.38,595.04,0.04,0
6900,50,23.33,3.18,2.04,1.34,0.58,0,380.66,0.05,0
6901,80,50.46,8.75,0.3,1.27,1.16,0,196.87,0.04,0
6902,40,10.71,0.86,0.17,0.72,0.49,0,194.47,0.02,0
6903,70,26.54,3.95,1.66,1.44,0.56,0,326.04,0.08,0
6904,100,32.38,4.43,3.4,1.73,0.86,0,541.03,0.07,0
6905,70,22.89,3.57,1.34,0.98,0.52,0.12,332,0.03,0
6906,30,13.32,1.26,0.45,0.77,0.58,0.05,259.16,0.03,0
6907,80,60.54,8.04,3.05,4.66,1.08,0,220.5,0.15,0.01
6908,50,17.95,2.09,1.17,0.71,0.75,0,137.08,0.11,0
6909,50,44.4,3.2,0,1.81,2.7,0,66.46,0.28,0.01
6910,50,41.64,2.05,0,0.49,3.5,0,89.63,0.58,0.08
6911,50,44.97,3.14,0.25,1.89,2.76,0,220.71,0.35,0.01
6912,90,79.55,6.43,1.36,3.97,4.22,0,717.04,0.67,0.08
6913,50,38.76,2.52,1.02,1.34,2.59,0,180.79,0.32,0.05
6914,60,66.3,9.42,6.27,3.01,1.84,0,430.76,0.29,0.02
6915,50,65.04,6.56,0.45,1.24,3.76,0,205.51,0.5,0.02
6916,50,28.95,2.38,0.17,1.98,1.28,12.61,181.64,0.16,0.01
6917,50,10.56,1.82,1.65,0.31,0.23,0,176.09,0.02,0
6918,80,60.76,8.59,2.33,3.51,1.38,0,213.93,0.18,0
6919,80,49.19,6.76,4.99,1.61,1.75,0,220.67,0.23,0.02
6920,80,58.48,4.56,0.69,2.77,3.24,0,267.73,0.5,0.08
6921,50,17.5,1.48,0.79,1.11,0.79,0,201.52,0.06,0
6922,50,34.28,1.68,0.05,1.87,2.23,0,68.12,0.2,0.06
6923,50,56.84,3.87,0.27,2.16,3.64,0,257.08,0.45,0.01
6924,90,87.63,14.91,1.15,3.48,1.56,0,183.66,0.32,0.07
6925,50,29.52,2.65,0.21,0.66,1.81,0,223.39,0.22,0.02
6926,90,74.13,4.28,0.54,3.52,4.77,0,413.89,0.59,0.16
6927,90,61.23,3.68,0.66,3.34,3.68,0,340.95,0.47,0.11
6928,80,66.15,0.37,1.79,1.46,6.53,0,504.59,0.73,0.04
6929,90,86.24,7.04,1.78,5.22,4.14,0,1151.4,0.53,0.04
6930,90,53.85,3.73,0.6,2.26,3.32,0,196.57,0.52,0.01
6931,90,39.38,3.71,0.76,2.77,1.49,0,211.4,0.17,0.01
6932,90,83.58,5.34,1.71,3.54,5.34,0,182.96,0.75,0.01
6933,50,34.54,1.6,0.25,1.93,2.27,0,193.59,0.24,0
6934,90,61.11,3.8,0.35,4.63,3.04,21.97,199.95,0.41,0.02
6935,90,67.82,11.05,6.25,1.68,1.88,0,540.29,0.27,0.01
6936,500,625.08,75.67,4.28,25.59,24.45,30.23,2276.22,4.02,0.17
6937,220,350.25,38.28,0.35,27.23,9.8,43.81,453.13,1.34,0.04
6938,220,514.51,56.26,6.1,15.46,25.29,20.88,846.06,7.21,0.14
6939,220,334.15,37.44,0.77,22.53,10.47,51.19,865.26,0.23,0
6940,550,596.11,95.29,0.99,14.36,17.5,156.77,1007.15,7.42,0.1
6941,700,588.01,114.57,0.57,24.01,3.74,116.91,1234.05,1.65,0
6942,550,525.49,84.01,0,11.21,16.07,0,1483.48,5.5,0.04
6943,600,666.99,92.83,0.07,21.18,23.44,67.95,1236.89,3.44,0.11
6944,550,450.91,75.08,0,9.48,12.52,0,1559.21,4.53,0.03
6945,600,799.33,143.37,29.28,34.81,9.63,33.2,2427.15,2.76,0.11
6946,220,397.27,39.79,0,19.05,17.99,26.32,800.92,5.89,0.13
6947,350,221.87,42.21,0,10.98,1.01,0,679.36,0.43,0
6948,700,383.98,72.15,31.63,13.75,4.49,107.45,1128.25,1.09,0
6949,230,448.16,35.9,4.89,18.53,25.6,27.9,763.59,7.09,0.11
6950,500,898.82,88.08,4.45,36.7,44.41,62.91,1089.14,7.2,0.15
6951,700,576.77,111.81,1.23,24.04,3.71,2.34,1901.92,0.74,0
6952,300,385.41,74.36,1.28,8.41,6.04,0,770.91,1.46,0.1
6953,500,512.46,102.36,20.53,15.06,4.75,5.03,1193.79,0.98,0
6954,500,499.16,66.74,20.1,28.33,13.21,236.69,887.31,2.69,0.05
6955,700,606.93,62.6,0.44,26.19,27.97,183.74,2333.21,11.98,0.4
6956,650,378.28,72.04,0,14.99,3.35,83.55,925.17,0.98,0
6957,800,1264.19,243.83,0.14,14.27,25.75,0,1252.92,2.39,0.29
6958,250,293.84,30.63,13.74,14.86,12.43,78.96,574.48,5.33,0.05
6959,700,310.2,56.34,0.3,13.53,3.41,4.22,1514.59,1.14,0
6960,450,535.45,57.66,36.53,30.05,20.51,85.38,2309.21,3.95,0.18
6961,600,529.18,86.22,36.43,16.15,13.3,12.28,1843.68,2.3,0.05
6962,800,464.46,66.06,12.52,22.3,12.34,84.18,1446.06,1.98,0.06
6963,550,706.96,127.91,19.32,17.68,13.84,0,1377.01,1.22,0.02
6964,700,540.65,104.28,0,23.09,3.46,120,1542,1.4,0
6965,800,651.57,71.37,1.95,31.2,26.81,0,532.23,1.36,0
6966,500,741.26,111.04,14.21,29.04,20.11,44.41,495.46,1.33,0
6967,200,330.61,68.59,0,9.06,2.23,0,6.87,0.27,0
6968,260,584.71,62.99,0.44,17.22,29.32,162.85,827.6,5.72,0.14
6969,290,490.73,79.8,0.27,14.14,12.78,109.64,948.04,3.61,0.08
6970,200,331.91,73.53,0,6.87,1.14,0,2.79,0.16,0
6971,230,322.56,45.95,0,11.14,10.47,44.4,705.16,2.54,0.05
6972,270,351.43,51.76,0.79,11.61,10.88,127.93,942.82,2.87,0.06
6973,330,550.64,51.93,45.85,17.56,30.3,232.34,1549.8,4.73,0.14
6974,350,525.24,84.42,7.55,20.58,11.69,113.59,743.31,1.3,0.05
6975,260,461.27,74.52,3.71,15.86,11.08,143.38,777.2,3.13,0.08
6976,410,510.58,60.77,4.39,46.75,8.94,378.39,626.21,3.23,0.03
6977,320,646.18,101.24,4.24,18.45,18.6,20.87,769.81,3.43,0.14
6978,380,558.1,93.77,4.73,20.5,11.22,37.92,1281.83,1.27,0.03
6979,900,1233.32,143.42,1.46,60.34,46.47,214.38,1624.51,13.19,0.23
6980,410,593.54,72.8,12.57,37.32,17.01,112.26,634.31,3.49,0.12
6981,200,266.19,56.34,0,7.33,1.28,0,554.22,2.63,0.25
6982,200,321.63,73.54,5.14,5.8,0.48,0,7.85,0.2,0
6983,350,640.48,118.88,0,19.47,9.67,102.47,743.58,3.84,0.09
6984,400,728.18,107.84,0.28,26.39,21.25,63.33,1011.43,5.58,0.97
6985,450,637.54,84.76,0.22,30.89,19.44,190.18,1041.85,4.29,0.26
6986,370,635.75,84.54,2.63,23.33,22.7,261.68,538.64,4.4,0.11
6987,380,607.45,101.52,5.32,36.71,6.06,73.83,540.96,1.54,0.07
6988,1000,239.21,27.04,0,15.83,7.53,88.15,1392.24,8.88,1.07
6989,250,447.51,64.44,0.07,16.16,13.9,97.6,666.69,4,0.42
6990,260,456.99,56.58,0.22,19.74,16.86,130.06,560.18,3.81,0.19
6991,200,355.16,69.45,0.45,9.52,4.36,13.03,713.2,1.29,0.03
6992,200,321.89,70.04,0.15,6.31,1.83,0,2.55,0.26,0
6993,900,673.09,93.46,1.51,28.56,20.56,438.19,1137.58,11.33,0.08
6994,330,422.13,51.99,7.6,15.61,16.86,151.75,1418.08,1.96,0.1
6995,350,643.16,126.22,2.22,12.02,10.03,0,21.94,2.12,0.05
6996,400,692.71,82.14,12.76,25.98,28.91,347.95,1730.11,5.5,0.09
6997,360,484.59,79,2.37,25.85,7.24,167.2,582.23,0.87,0.01
6998,200,276.32,62.49,0,5.89,0.31,0,590.06,0.2,0
6999,200,388.54,59.63,3.97,11.56,11.53,6.24,771.26,1.38,0.03
7000,300,442.29,68.76,13.36,19.16,10.07,91.69,1337.23,2.31,0.04
7001,200,292.6,58.65,0.64,10.59,1.74,0,5.29,0.44,0
7002,550,825.15,141.85,0.3,22.11,18.81,32.53,1247.22,2.27,0.28
7003,470,949.76,79.22,9.3,44.3,50.63,131.32,819.84,16.07,0.23
7004,470,572.62,73.17,0.16,20.08,22.18,27.01,1109.91,2.72,0.07
7005,900,647.7,104.86,12.04,28.81,12.56,142.02,2105.68,2.06,0.07
7006,200,313.24,69.71,0.07,5.67,1.3,0,2.81,0.28,0
7007,280,429.7,93.97,1.37,12.3,0.51,0,9.35,0.23,0
7008,250,435.04,50.65,1.77,17.5,18.05,83.62,837.43,3.49,0.09
7009,200,398.7,50.89,0,11.86,16.41,20.94,460.22,2,0.05
7010,230,412.97,75.68,0.27,10.63,7.52,6.35,1450.92,1.12,0.05
7011,280,442.09,74.61,0.4,12.89,10.23,83.8,865.01,2.76,0.05
7012,260,474.03,74.73,0.76,12.26,14.01,120.23,1060.34,2.18,0.05
7013,270,476.98,59.67,0.57,16.86,18.99,94.69,455.54,6.55,0.34
7014,480,518.4,99.53,0.78,14.94,6.73,13.39,1007.05,2.09,0.2
7015,780,403.26,85.22,0,11.34,1.89,0,1339.02,0.91,0
7016,320,392.17,71.66,0.12,14.98,5.07,10.06,868.99,1.33,0.02
7017,200,286,64.51,0,6.56,0.19,0,7.12,0.21,0
7018,300,551.73,95.37,0,10.09,14.43,0,896.57,1.5,0.07
7019,360,401.93,76.84,0,14.47,4.08,10.2,884.09,0.45,0.01
7020,230,396.31,89.48,0,7.14,1.09,0,4.8,0.41,0
7021,200,348.7,80.14,0.04,6.53,0.22,0,3.51,0.25,0
7022,100,100.18,12.41,3.37,1.75,4.84,0,318.41,0.63,0.03
7023,130,139.78,17.03,0.15,2.65,6.79,0,270.72,0.9,0.06
7024,20,60.83,1.08,0.81,8.31,2.59,77.59,310.78,0.35,0.02
7025,100,69.78,8.25,4.34,1.93,3.23,0,275.73,0.58,0.03
7026,100,106.07,7.27,4.45,1.38,7.94,4.66,521.44,0.87,0.08
7027,50,126.57,3.98,3.12,11.81,7.04,73.65,666.95,0.08,0
7028,200,182.69,17.2,15.81,11.53,7.53,89.52,1074.86,0.87,0.03
7029,50,47.09,3.39,2.12,1.4,3.1,0,261.84,0.4,0.02
7030,80,97.58,1.1,0.23,13.11,4.52,40.29,392.22,0.52,0.02
7031,200,372.98,23.44,12.74,27.6,18.76,825.57,1948.37,4.4,0.19
7032,300,558.83,23.8,2.32,41.93,32.88,147.95,1013.89,5.76,0.2
7033,90,85.13,7.01,4.05,0.84,5.97,0,194.28,0.99,0.01
7034,230,371.22,13.63,6.68,27.16,23.12,80.78,1173.54,6.88,0.13
7035,230,388.96,19.84,15.33,38.12,17.46,107.43,796.2,5.93,0.06
7036,230,299.11,42.59,7.52,16.64,6.91,174.98,495.64,2.41,0.03
7037,180,260.02,46.72,7.92,6.31,5.32,4.21,703.12,0.51,0.01
7038,200,268.47,40.28,1.88,5.66,9.41,5.03,622.28,2.93,0.05
7039,140,123.91,18.44,7.4,4.55,3.55,0,786.79,0.52,0.02
7040,50,58.42,7.71,2.85,3.77,1.39,1.26,252.37,0.21,0.01
7041,160,174.33,8.58,3.92,11.67,10.37,10.86,563.45,1.66,0.04
7042,50,206.95,9.18,7.01,15.2,12.16,78.6,913.86,1.52,0.01
7043,50,138.41,6.21,2.13,16.2,5.42,152.52,1250.51,0.95,0.03
7044,50,138,6.81,5.8,19.72,3.54,184.35,1303.05,0.64,0.02
7045,200,302.03,16.79,7.23,11.52,20.98,26.72,1207.11,6.72,0.25
7046,200,175.01,17.23,10.88,21.93,2.04,157.77,974.4,0.43,0.01
7047,80,61.43,3.88,0.44,0.77,4.76,0,404.01,0.71,0.03
7048,90,46.14,4.98,1.28,3.98,1.15,0,84.88,0.2,0
7049,120,145.44,11.15,4.5,3.54,9.63,0,408.74,1.81,0.1
7050,200,166.66,11.91,7.97,19.81,4.42,159.34,652.19,0.75,0.06
7051,200,559.51,28.82,11.66,23.88,38.75,56.81,1773.53,11.6,0.18
7052,220,434.08,23.55,21.33,31.59,23.73,85.37,1218.57,9.42,0.23
7053,230,330.36,15.91,6.55,26.66,17.79,54.3,848.07,5.92,0.14
7054,190,543.39,5.4,8.16,33.24,43.2,70.35,562.62,16.61,1.57
7055,230,288.81,14.81,10.41,29.44,12.42,88.42,619.78,5,0.12
7056,80,44.67,7.61,7.32,0.79,1.23,0,219.4,0.09,0.01
7057,140,275.24,34.06,8.84,11.78,10.21,23.3,1144.7,1.85,0.07
